month,rank,char,opp,score
202509,36,MAI,JP,4.826
202509,36,MAI,LUKE,5.011
202509,36,MAI,BLANKA,5.006
202509,36,MAI,SAGAT,4.953
202509,36,MAI,DEE JAY,5.127
202509,36,MAI,RASHID,4.900
202509,36,MAI,ELENA,4.950
202509,36,MAI,M. BISON,4.888
202509,36,MAI,A.K.I.,4.861
202509,36,MAI,LILY,4.821
202509,36,MAI,TERRY,4.989
202509,36,MAI,MARISA,4.974
202509,36,MAI,CHUN-LI,5.155
202509,36,MAI,JURI,5.055
202509,36,MAI,KEN,5.104
202509,36,MAI,CAMMY,4.929
202509,36,MAI,JAMIE,4.901
202509,36,MAI,GUILE,5.011
202509,36,MAI,MANON,5.006
202509,36,MAI,RYU,4.996
202509,36,MAI,ED,5.109
202509,36,MAI,ZANGIEF,4.954
202509,36,MAI,AKUMA,5.101
202509,36,CAMMY,E. HONDA,4.433
202509,36,CAMMY,DHALSIM,5.383
202509,36,CAMMY,KIMBERLY,4.949
202509,36,CAMMY,JP,5.099
202509,36,CAMMY,LUKE,4.929
202509,36,CAMMY,BLANKA,4.393
202509,36,CAMMY,SAGAT,4.935
202509,36,CAMMY,DEE JAY,4.758
202509,36,CAMMY,RASHID,5.226
202509,36,CAMMY,ELENA,4.921
202509,36,CAMMY,M. BISON,5.019
202509,36,CAMMY,A.K.I.,5.202
202509,36,CAMMY,LILY,4.804
202509,36,CAMMY,TERRY,4.911
202509,36,CAMMY,MARISA,4.676
202509,36,CAMMY,CHUN-LI,5.175
202509,36,CAMMY,JURI,4.852
202509,36,CAMMY,KEN,4.934
202509,36,CAMMY,MAI,5.068
202509,36,CAMMY,JAMIE,4.665
202509,36,CAMMY,GUILE,5.379
202509,36,CAMMY,MANON,4.823
202509,36,CAMMY,RYU,5.171
202509,36,CAMMY,ED,5.008
202509,36,CAMMY,ZANGIEF,4.782
202509,36,CAMMY,AKUMA,5.302
202509,36,JAMIE,E. HONDA,4.756
202509,36,JAMIE,DHALSIM,4.598
202509,36,JAMIE,KIMBERLY,5.026
202509,36,JAMIE,JP,4.878
202509,36,JAMIE,LUKE,4.913
202509,36,JAMIE,BLANKA,4.726
202509,36,JAMIE,SAGAT,4.711
202509,36,JAMIE,DEE JAY,4.777
202509,36,JAMIE,RASHID,5.059
202509,36,JAMIE,ELENA,5.017
202509,36,JAMIE,M. BISON,5.190
202509,36,JAMIE,A.K.I.,4.932
202509,36,JAMIE,LILY,4.932
202509,36,JAMIE,TERRY,4.916
202509,36,JAMIE,MARISA,5.197
202509,36,JAMIE,CHUN-LI,5.185
202509,36,JAMIE,JURI,4.887
202509,36,JAMIE,KEN,4.933
202509,36,JAMIE,MAI,5.113
202509,36,JAMIE,CAMMY,5.320
202509,36,JAMIE,GUILE,4.685
202509,36,JAMIE,MANON,5.125
202509,36,JAMIE,RYU,5.046
202509,36,JAMIE,ED,4.967
202509,36,JAMIE,ZANGIEF,5.038
202509,36,JAMIE,AKUMA,5.023
202509,36,GUILE,E. HONDA,4.792
202509,36,GUILE,DHALSIM,5.312
202509,36,GUILE,KIMBERLY,4.755
202509,36,GUILE,JP,3.989
202509,36,GUILE,LUKE,4.969
202509,36,GUILE,BLANKA,5.525
202509,36,GUILE,SAGAT,5.216
202509,36,GUILE,DEE JAY,4.914
202509,36,GUILE,RASHID,4.745
202509,36,GUILE,ELENA,4.610
202509,36,GUILE,M. BISON,4.562
202509,36,GUILE,A.K.I.,5.213
202509,36,GUILE,LILY,4.814
202509,36,GUILE,TERRY,5.072
202509,36,GUILE,MARISA,4.492
202509,36,GUILE,CHUN-LI,4.875
202509,36,GUILE,JURI,5.136
202509,36,GUILE,KEN,5.356
202509,36,GUILE,MAI,4.985
202509,36,GUILE,CAMMY,4.602
202509,36,GUILE,JAMIE,5.347
202509,36,GUILE,MANON,4.760
202509,36,GUILE,RYU,4.974
202509,36,GUILE,ED,5.072
202509,36,GUILE,ZANGIEF,4.822
202509,36,GUILE,AKUMA,5.332
202509,36,MANON,E. HONDA,4.993
202509,36,MANON,DHALSIM,4.493
202509,36,MANON,KIMBERLY,4.885
202509,36,MANON,JP,4.727
202509,36,MANON,LUKE,4.868
202509,36,MANON,BLANKA,4.777
202509,36,MANON,SAGAT,4.963
202509,36,MANON,DEE JAY,5.131
202509,36,MANON,RASHID,4.849
202509,36,MANON,ELENA,5.120
202509,36,MANON,M. BISON,5.119
202509,36,MANON,A.K.I.,5.040
202509,36,MANON,LILY,4.819
202509,36,MANON,TERRY,5.086
202509,36,MANON,MARISA,5.006
202509,36,MANON,CHUN-LI,4.984
202509,36,MANON,JURI,4.948
202509,36,MANON,KEN,4.924
202509,36,MANON,MAI,4.993
202509,36,MANON,CAMMY,5.188
202509,36,MANON,JAMIE,4.884
202509,36,MANON,GUILE,5.266
202509,36,MANON,RYU,5.098
202509,36,MANON,ED,4.756
202509,36,MANON,ZANGIEF,5.269
202509,36,MANON,AKUMA,4.915
202509,36,RYU,E. HONDA,5.098
202509,36,RYU,DHALSIM,4.953
202509,36,RYU,KIMBERLY,4.801
202509,36,RYU,JP,4.754
202509,36,RYU,LUKE,4.888
202509,36,RYU,BLANKA,5.174
202509,36,RYU,SAGAT,4.931
202509,36,RYU,DEE JAY,4.952
202509,36,RYU,RASHID,5.012
202509,36,RYU,ELENA,4.863
202509,36,RYU,M. BISON,4.949
202509,36,RYU,A.K.I.,4.996
202509,36,RYU,LILY,4.945
202509,36,RYU,TERRY,5.024
202509,36,RYU,MARISA,4.995
202509,36,RYU,CHUN-LI,4.908
202509,36,RYU,JURI,4.987
202509,36,RYU,KEN,5.036
202509,36,RYU,MAI,5.007
202509,36,RYU,CAMMY,4.830
202509,36,RYU,JAMIE,4.953
202509,36,RYU,GUILE,5.026
202509,36,RYU,MANON,4.916
202509,36,RYU,ED,4.994
202509,36,RYU,ZANGIEF,5.086
202509,36,RYU,AKUMA,5.023
202509,36,ED,E. HONDA,4.867
202509,36,ED,DHALSIM,4.315
202509,36,ED,KIMBERLY,4.611
202509,36,ED,JP,4.877
202509,36,ED,LUKE,4.996
202509,36,ED,BLANKA,4.602
202509,36,ED,SAGAT,4.823
202509,36,ED,DEE JAY,4.948
202509,36,ED,RASHID,4.730
202509,36,ED,ELENA,4.905
202509,36,ED,M. BISON,4.970
202509,36,ED,A.K.I.,4.637
202509,36,ED,LILY,4.917
202509,36,ED,TERRY,4.929
202509,36,ED,MARISA,5.083
202509,36,ED,CHUN-LI,4.818
202509,36,ED,JURI,5.018
202509,36,ED,KEN,4.987
202509,36,ED,MAI,4.906
202509,36,ED,CAMMY,5.004
202509,36,ED,JAMIE,5.039
202509,36,ED,GUILE,4.938
202509,36,ED,MANON,5.251
202509,36,ED,RYU,5.010
202509,36,ED,ZANGIEF,5.400
202509,36,ED,AKUMA,4.954
202509,36,ZANGIEF,E. HONDA,5.494
202509,36,ZANGIEF,DHALSIM,3.795
202509,36,ZANGIEF,KIMBERLY,5.056
202509,36,ZANGIEF,JP,4.356
202509,36,ZANGIEF,LUKE,4.835
202509,36,ZANGIEF,BLANKA,4.655
202509,36,ZANGIEF,SAGAT,4.713
202509,36,ZANGIEF,DEE JAY,5.304
202509,36,ZANGIEF,RASHID,4.646
202509,36,ZANGIEF,ELENA,4.852
202509,36,ZANGIEF,M. BISON,5.529
202509,36,ZANGIEF,A.K.I.,4.916
202509,36,ZANGIEF,LILY,4.449
202509,36,ZANGIEF,TERRY,5.024
202509,36,ZANGIEF,MARISA,4.797
202509,36,ZANGIEF,CHUN-LI,5.121
202509,36,ZANGIEF,JURI,4.935
202509,36,ZANGIEF,KEN,4.980
202509,36,ZANGIEF,MAI,5.046
202509,36,ZANGIEF,CAMMY,5.222
202509,36,ZANGIEF,JAMIE,4.979
202509,36,ZANGIEF,GUILE,5.193
202509,36,ZANGIEF,MANON,4.738
202509,36,ZANGIEF,RYU,4.909
202509,36,ZANGIEF,ED,4.596
202509,36,ZANGIEF,AKUMA,5.016
202509,36,AKUMA,E. HONDA,4.881
202509,36,AKUMA,DHALSIM,4.843
202509,36,AKUMA,KIMBERLY,4.866
202509,36,AKUMA,JP,5.209
202509,36,AKUMA,LUKE,4.988
202509,36,AKUMA,BLANKA,5.015
202509,36,AKUMA,SAGAT,4.917
202509,36,AKUMA,DEE JAY,4.726
202509,36,AKUMA,RASHID,4.888
202509,36,AKUMA,ELENA,4.776
202509,36,AKUMA,M. BISON,4.793
202509,36,AKUMA,A.K.I.,4.924
202509,36,AKUMA,LILY,4.859
202509,36,AKUMA,TERRY,4.943
202509,36,AKUMA,MARISA,4.933
202509,36,AKUMA,CHUN-LI,4.803
202509,36,AKUMA,JURI,4.926
202509,36,AKUMA,KEN,5.037
202509,36,AKUMA,MAI,4.899
202509,36,AKUMA,CAMMY,4.694
202509,36,AKUMA,JAMIE,4.978
202509,36,AKUMA,GUILE,4.665
202509,36,AKUMA,MANON,5.079
202509,36,AKUMA,RYU,4.979
202509,36,AKUMA,ED,5.048
202509,36,AKUMA,ZANGIEF,4.985
202509,40,E. HONDA,DHALSIM,6.048
202509,40,E. HONDA,BLANKA,5.645
202509,40,E. HONDA,KIMBERLY,5.042
202509,40,E. HONDA,MARISA,4.816
202509,40,E. HONDA,JP,5.244
202509,40,E. HONDA,RASHID,4.964
202509,40,E. HONDA,MAI,4.780
202509,40,E. HONDA,M. BISON,5.495
202509,40,E. HONDA,GUILE,4.985
202509,40,E. HONDA,ED,5.111
202509,40,E. HONDA,A.K.I.,5.147
202509,40,E. HONDA,KEN,4.627
202509,40,E. HONDA,LUKE,5.052
202509,40,E. HONDA,LILY,5.114
202509,40,E. HONDA,DEE JAY,5.163
202509,40,E. HONDA,TERRY,5.147
202509,40,E. HONDA,MANON,4.937
202509,40,E. HONDA,CAMMY,5.582
202509,40,E. HONDA,CHUN-LI,4.669
202509,40,E. HONDA,JURI,5.206
202509,40,E. HONDA,ELENA,5.354
202509,40,E. HONDA,RYU,4.824
202509,40,E. HONDA,ZANGIEF,4.690
202509,40,E. HONDA,SAGAT,5.325
202509,40,E. HONDA,JAMIE,5.636
202509,40,E. HONDA,AKUMA,5.021
202509,40,DHALSIM,E. HONDA,3.869
202509,40,DHALSIM,BLANKA,4.689
202509,40,DHALSIM,KIMBERLY,4.807
202509,40,DHALSIM,MARISA,5.945
202509,40,DHALSIM,JP,6.100
202509,40,DHALSIM,RASHID,4.280
202509,40,DHALSIM,MAI,5.367
202509,40,DHALSIM,M. BISON,4.549
202509,40,DHALSIM,GUILE,4.850
202509,40,DHALSIM,ED,5.676
202509,40,DHALSIM,A.K.I.,5.076
202509,40,DHALSIM,KEN,4.832
202509,40,DHALSIM,LUKE,5.188
202509,40,DHALSIM,LILY,6.026
202509,40,DHALSIM,DEE JAY,4.293
202509,40,DHALSIM,TERRY,4.722
202509,40,DHALSIM,MANON,5.530
202509,40,DHALSIM,CAMMY,4.695
202509,40,DHALSIM,CHUN-LI,5.328
202509,40,DHALSIM,JURI,4.956
202509,40,DHALSIM,ELENA,5.278
202509,40,DHALSIM,RYU,5.045
202509,40,DHALSIM,ZANGIEF,6.348
202509,40,DHALSIM,SAGAT,4.821
202509,40,DHALSIM,JAMIE,5.123
202509,40,DHALSIM,AKUMA,5.152
202509,40,BLANKA,E. HONDA,4.348
202509,40,BLANKA,DHALSIM,5.259
202509,40,BLANKA,KIMBERLY,5.490
202509,40,BLANKA,MARISA,5.400
202509,40,BLANKA,JP,5.013
202509,40,BLANKA,RASHID,5.013
202509,40,BLANKA,MAI,4.985
202509,40,BLANKA,M. BISON,5.045
202509,40,BLANKA,GUILE,4.698
202509,40,BLANKA,ED,5.472
202509,40,BLANKA,A.K.I.,4.930
202509,40,BLANKA,KEN,4.771
202509,40,BLANKA,LUKE,4.824
202509,40,BLANKA,LILY,5.722
202509,40,BLANKA,DEE JAY,4.863
202509,40,BLANKA,TERRY,4.952
202509,40,BLANKA,MANON,5.174
202509,40,BLANKA,CAMMY,5.638
202509,40,BLANKA,CHUN-LI,5.220
202509,40,BLANKA,JURI,5.093
202509,40,BLANKA,ELENA,5.068
202509,40,BLANKA,RYU,4.926
202509,40,BLANKA,ZANGIEF,5.309
202509,40,BLANKA,SAGAT,4.843
202509,40,BLANKA,JAMIE,5.367
202509,40,BLANKA,AKUMA,5.148
202509,40,KIMBERLY,E. HONDA,5.000
202509,40,KIMBERLY,DHALSIM,5.199
202509,40,KIMBERLY,BLANKA,4.476
202509,40,KIMBERLY,MARISA,5.112
202509,40,KIMBERLY,JP,5.333
202509,40,KIMBERLY,RASHID,4.804
202509,40,KIMBERLY,MAI,5.195
202509,40,KIMBERLY,M. BISON,5.102
202509,40,KIMBERLY,GUILE,4.868
202509,40,KIMBERLY,ED,5.387
202509,40,KIMBERLY,A.K.I.,5.433
202509,40,KIMBERLY,KEN,4.688
202509,40,KIMBERLY,LUKE,5.165
202509,40,KIMBERLY,LILY,5.463
202509,40,KIMBERLY,DEE JAY,5.084
202509,40,KIMBERLY,TERRY,4.778
202509,40,KIMBERLY,MANON,5.080
202509,40,KIMBERLY,CAMMY,5.021
202509,40,KIMBERLY,CHUN-LI,5.027
202509,40,KIMBERLY,JURI,4.924
202509,40,KIMBERLY,ELENA,5.224
202509,40,KIMBERLY,RYU,5.132
202509,40,KIMBERLY,ZANGIEF,4.900
202509,40,KIMBERLY,SAGAT,5.042
202509,40,KIMBERLY,JAMIE,4.981
202509,40,KIMBERLY,AKUMA,4.985
202509,40,MARISA,E. HONDA,5.147
202509,40,MARISA,DHALSIM,4.090
202509,40,MARISA,BLANKA,4.552
202509,40,MARISA,KIMBERLY,4.844
202509,40,MARISA,JP,4.687
202509,40,MARISA,RASHID,4.822
202509,40,MARISA,MAI,5.068
202509,40,MARISA,M. BISON,5.129
202509,40,MARISA,GUILE,5.500
202509,40,MARISA,ED,4.691
202509,40,MARISA,A.K.I.,5.054
202509,40,MARISA,KEN,4.969
202509,40,MARISA,LUKE,5.117
202509,40,MARISA,LILY,4.716
202509,40,MARISA,DEE JAY,5.390
202509,40,MARISA,TERRY,4.993
202509,40,MARISA,MANON,4.978
202509,40,MARISA,CAMMY,5.414
202509,40,MARISA,CHUN-LI,5.191
202509,40,MARISA,JURI,4.769
202509,40,MARISA,ELENA,5.273
202509,40,MARISA,RYU,4.988
202509,40,MARISA,ZANGIEF,5.083
202509,40,MARISA,SAGAT,5.279
202509,40,MARISA,JAMIE,5.112
202509,40,MARISA,AKUMA,5.231
202509,40,JP,E. HONDA,4.767
202509,40,JP,DHALSIM,3.913
202509,40,JP,BLANKA,5.005
202509,40,JP,KIMBERLY,4.656
202509,40,JP,MARISA,5.319
202509,40,JP,RASHID,4.969
202509,40,JP,MAI,5.058
202509,40,JP,M. BISON,4.550
202509,40,JP,GUILE,5.707
202509,40,JP,ED,5.018
202509,40,JP,A.K.I.,5.136
202509,40,JP,KEN,5.073
202509,40,JP,LUKE,4.918
202509,40,JP,LILY,5.695
202509,40,JP,DEE JAY,5.083
202509,40,JP,TERRY,5.161
202509,40,JP,MANON,5.273
202509,40,JP,CAMMY,4.900
202509,40,JP,CHUN-LI,5.371
202509,40,JP,JURI,4.780
202509,40,JP,ELENA,5.020
202509,40,JP,RYU,5.233
202509,40,JP,ZANGIEF,5.666
202509,40,JP,SAGAT,5.256
202509,40,JP,JAMIE,5.251
202509,40,JP,AKUMA,4.676
202509,40,RASHID,E. HONDA,5.108
202509,40,RASHID,DHALSIM,5.752
202509,40,RASHID,BLANKA,5.017
202509,40,RASHID,KIMBERLY,5.126
202509,40,RASHID,MARISA,5.186
202509,40,RASHID,JP,5.026
202509,40,RASHID,MAI,4.986
202509,40,RASHID,M. BISON,4.848
202509,40,RASHID,GUILE,5.142
202509,40,RASHID,ED,5.224
202509,40,RASHID,A.K.I.,4.886
202509,40,RASHID,KEN,4.985
202509,40,RASHID,LUKE,4.799
202509,40,RASHID,LILY,5.726
202509,40,RASHID,DEE JAY,5.170
202509,40,RASHID,TERRY,4.981
202509,40,RASHID,MANON,4.990
202509,40,RASHID,CAMMY,4.749
202509,40,RASHID,CHUN-LI,5.120
202509,40,RASHID,JURI,5.309
202509,40,RASHID,ELENA,5.079
202509,40,RASHID,RYU,4.978
202509,40,RASHID,ZANGIEF,5.030
202509,40,RASHID,SAGAT,4.962
202509,40,RASHID,JAMIE,5.000
202509,40,RASHID,AKUMA,5.070
202509,40,MAI,E. HONDA,5.250
202509,40,MAI,DHALSIM,4.698
202509,40,MAI,BLANKA,5.017
202509,40,MAI,KIMBERLY,4.779
202509,40,MAI,MARISA,4.950
202509,40,MAI,JP,4.969
202509,40,MAI,RASHID,4.982
202509,40,MAI,M. BISON,4.823
202509,40,MAI,GUILE,5.000
202509,40,MAI,ED,5.075
202509,40,MAI,A.K.I.,4.898
202509,40,MAI,KEN,5.154
202509,40,MAI,LUKE,5.097
202509,40,MAI,LILY,4.911
202509,40,MAI,DEE JAY,5.026
202509,40,MAI,TERRY,5.087
202509,40,MAI,MANON,5.107
202509,40,MAI,CAMMY,5.003
202509,40,MAI,CHUN-LI,5.125
202509,40,MAI,JURI,5.194
202509,40,MAI,ELENA,5.080
202509,40,MAI,RYU,5.112
202509,40,MAI,ZANGIEF,4.891
202509,40,MAI,SAGAT,5.093
202509,40,MAI,JAMIE,4.909
202509,40,MAI,AKUMA,5.114
202509,40,M. BISON,E. HONDA,4.487
202509,40,M. BISON,DHALSIM,5.419
202509,40,M. BISON,BLANKA,4.919
202509,40,M. BISON,KIMBERLY,4.879
202509,40,M. BISON,MARISA,4.885
202509,40,M. BISON,JP,5.438
202509,40,M. BISON,RASHID,5.168
202509,40,M. BISON,MAI,5.177
202509,40,M. BISON,GUILE,5.377
202509,40,M. BISON,ED,4.951
202509,40,M. BISON,A.K.I.,5.182
202509,40,M. BISON,KEN,4.831
202509,40,M. BISON,LUKE,4.875
202509,40,M. BISON,LILY,4.801
202509,40,M. BISON,DEE JAY,5.066
202509,40,M. BISON,TERRY,4.961
202509,40,M. BISON,MANON,4.744
202509,40,M. BISON,CAMMY,4.896
202509,40,M. BISON,CHUN-LI,5.148
202509,40,M. BISON,JURI,4.998
202509,40,M. BISON,ELENA,5.054
202509,40,M. BISON,RYU,5.058
202509,40,M. BISON,ZANGIEF,4.558
202509,40,M. BISON,SAGAT,5.193
202509,40,M. BISON,JAMIE,4.957
202509,40,M. BISON,AKUMA,5.310
202509,40,GUILE,E. HONDA,5.029
202509,40,GUILE,DHALSIM,5.123
202509,40,GUILE,BLANKA,5.327
202509,40,GUILE,KIMBERLY,5.100
202509,40,GUILE,MARISA,4.530
202509,40,GUILE,JP,4.266
202509,40,GUILE,RASHID,4.906
202509,40,GUILE,MAI,5.037
202509,40,GUILE,M. BISON,4.606
202509,40,GUILE,ED,5.172
202509,40,GUILE,A.K.I.,5.084
202509,40,GUILE,KEN,5.328
202509,40,GUILE,LUKE,5.007
202509,40,GUILE,LILY,5.039
202509,40,GUILE,DEE JAY,4.955
202509,40,GUILE,TERRY,5.331
202509,40,GUILE,MANON,5.189
202509,40,GUILE,CAMMY,4.781
202509,40,GUILE,CHUN-LI,5.100
202509,40,GUILE,JURI,5.172
202509,40,GUILE,ELENA,4.736
202509,40,GUILE,RYU,5.119
202509,40,GUILE,ZANGIEF,4.653
202509,40,GUILE,SAGAT,5.297
202509,40,GUILE,JAMIE,5.324
202509,40,GUILE,AKUMA,5.228
202509,40,ED,E. HONDA,4.921
202509,40,ED,DHALSIM,4.306
202509,40,ED,BLANKA,4.554
202509,40,ED,KIMBERLY,4.689
202509,40,ED,MARISA,5.332
202509,40,ED,JP,5.041
202509,40,ED,RASHID,4.781
202509,40,ED,MAI,4.941
202509,40,ED,M. BISON,5.042
202509,40,ED,GUILE,4.829
202509,40,ED,A.K.I.,4.722
202509,40,ED,KEN,5.092
202509,40,ED,LUKE,5.168
202509,40,ED,LILY,4.961
202509,40,ED,DEE JAY,4.871
202509,40,ED,TERRY,5.004
202509,40,ED,MANON,5.472
202509,40,ED,CAMMY,5.041
202509,40,ED,CHUN-LI,4.613
202509,40,ED,JURI,5.148
202509,40,ED,ELENA,5.117
202509,40,ED,RYU,5.103
202509,40,ED,ZANGIEF,5.531
202509,40,ED,SAGAT,5.028
202509,40,ED,JAMIE,5.208
202509,40,ED,AKUMA,4.994
202509,40,A.K.I.,E. HONDA,4.902
202509,40,A.K.I.,DHALSIM,4.960
202509,40,A.K.I.,BLANKA,5.042
202509,40,A.K.I.,KIMBERLY,4.599
202509,40,A.K.I.,MARISA,4.969
202509,40,A.K.I.,JP,4.875
202509,40,A.K.I.,RASHID,5.061
202509,40,A.K.I.,MAI,5.092
202509,40,A.K.I.,M. BISON,4.805
202509,40,A.K.I.,GUILE,4.892
202509,40,A.K.I.,ED,5.296
202509,40,A.K.I.,KEN,5.099
202509,40,A.K.I.,LUKE,5.117
202509,40,A.K.I.,LILY,5.254
202509,40,A.K.I.,DEE JAY,5.038
202509,40,A.K.I.,TERRY,4.968
202509,40,A.K.I.,MANON,5.036
202509,40,A.K.I.,CAMMY,4.916
202509,40,A.K.I.,CHUN-LI,4.996
202509,40,A.K.I.,JURI,4.973
202509,40,A.K.I.,ELENA,5.331
202509,40,A.K.I.,RYU,4.987
202509,40,A.K.I.,ZANGIEF,5.285
202509,40,A.K.I.,SAGAT,5.025
202509,40,A.K.I.,JAMIE,5.108
202509,40,A.K.I.,AKUMA,5.000
202509,40,KEN,E. HONDA,5.347
202509,40,KEN,DHALSIM,5.224
202509,40,KEN,BLANKA,5.221
202509,40,KEN,KIMBERLY,5.292
202509,40,KEN,MARISA,5.045
202509,40,KEN,JP,4.937
202509,40,KEN,RASHID,5.003
202509,40,KEN,MAI,4.869
202509,40,KEN,M. BISON,5.181
202509,40,KEN,GUILE,4.714
202509,40,KEN,ED,4.893
202509,40,KEN,A.K.I.,4.882
202509,40,KEN,LUKE,5.100
202509,40,KEN,LILY,4.890
202509,40,KEN,DEE JAY,4.996
202509,40,KEN,TERRY,5.020
202509,40,KEN,MANON,5.128
202509,40,KEN,CAMMY,4.974
202509,40,KEN,CHUN-LI,5.019
202509,40,KEN,JURI,5.214
202509,40,KEN,ELENA,4.990
202509,40,KEN,RYU,4.980
202509,40,KEN,ZANGIEF,4.945
202509,40,KEN,SAGAT,5.006
202509,40,KEN,JAMIE,4.997
202509,40,KEN,AKUMA,4.910
202509,40,LUKE,E. HONDA,4.946
202509,40,LUKE,DHALSIM,4.807
202509,40,LUKE,BLANKA,5.157
202509,40,LUKE,KIMBERLY,4.789
202509,40,LUKE,MARISA,4.885
202509,40,LUKE,JP,5.087
202509,40,LUKE,RASHID,5.173
202509,40,LUKE,MAI,4.915
202509,40,LUKE,M. BISON,5.125
202509,40,LUKE,GUILE,4.963
202509,40,LUKE,ED,4.831
202509,40,LUKE,A.K.I.,4.899
202509,40,LUKE,KEN,4.893
202509,40,LUKE,LILY,5.261
202509,40,LUKE,DEE JAY,5.301
202509,40,LUKE,TERRY,5.015
202509,40,LUKE,MANON,5.244
202509,40,LUKE,CAMMY,5.047
202509,40,LUKE,CHUN-LI,4.814
202509,40,LUKE,JURI,5.146
202509,40,LUKE,ELENA,4.922
202509,40,LUKE,RYU,5.093
202509,40,LUKE,ZANGIEF,5.230
202509,40,LUKE,SAGAT,5.022
202509,40,LUKE,JAMIE,4.977
202509,40,LUKE,AKUMA,4.906
202509,40,LILY,E. HONDA,4.794
202509,40,LILY,DHALSIM,3.978
202509,40,LILY,BLANKA,4.373
202509,40,LILY,KIMBERLY,4.547
202509,40,LILY,MARISA,5.305
202509,40,LILY,JP,4.307
202509,40,LILY,RASHID,4.199
202509,40,LILY,MAI,5.168
202509,40,LILY,M. BISON,5.208
202509,40,LILY,GUILE,4.995
202509,40,LILY,ED,5.063
202509,40,LILY,A.K.I.,4.756
202509,40,LILY,KEN,5.133
202509,40,LILY,LUKE,4.708
202509,40,LILY,DEE JAY,5.433
202509,40,LILY,TERRY,4.713
202509,40,LILY,MANON,5.093
202509,40,LILY,CAMMY,5.105
202509,40,LILY,CHUN-LI,5.395
202509,40,LILY,JURI,5.290
202509,40,LILY,ELENA,5.659
202509,40,LILY,RYU,5.096
202509,40,LILY,ZANGIEF,5.622
202509,40,LILY,SAGAT,4.948
202509,40,LILY,JAMIE,5.234
202509,40,LILY,AKUMA,4.960
202509,40,DEE JAY,E. HONDA,4.840
202509,40,DEE JAY,DHALSIM,5.725
202509,40,DEE JAY,BLANKA,5.150
202509,40,DEE JAY,KIMBERLY,4.878
202509,40,DEE JAY,MARISA,4.582
202509,40,DEE JAY,JP,4.919
202509,40,DEE JAY,RASHID,4.847
202509,40,DEE JAY,MAI,5.006
202509,40,DEE JAY,M. BISON,4.947
202509,40,DEE JAY,GUILE,5.073
202509,40,DEE JAY,ED,5.149
202509,40,DEE JAY,A.K.I.,4.967
202509,40,DEE JAY,KEN,4.996
202509,40,DEE JAY,LUKE,4.741
202509,40,DEE JAY,LILY,4.569
202509,40,DEE JAY,TERRY,5.097
202509,40,DEE JAY,MANON,4.712
202509,40,DEE JAY,CAMMY,5.402
202509,40,DEE JAY,CHUN-LI,4.939
202509,40,DEE JAY,JURI,4.996
202509,40,DEE JAY,ELENA,5.088
202509,40,DEE JAY,RYU,5.067
202509,40,DEE JAY,ZANGIEF,4.692
202509,40,DEE JAY,SAGAT,5.031
202509,40,DEE JAY,JAMIE,5.259
202509,40,DEE JAY,AKUMA,5.202
202509,40,TERRY,E. HONDA,4.878
202509,40,TERRY,DHALSIM,5.232
202509,40,TERRY,BLANKA,5.054
202509,40,TERRY,KIMBERLY,5.247
202509,40,TERRY,MARISA,5.050
202509,40,TERRY,JP,4.847
202509,40,TERRY,RASHID,4.976
202509,40,TERRY,MAI,4.893
202509,40,TERRY,M. BISON,5.047
202509,40,TERRY,GUILE,4.663
202509,40,TERRY,ED,5.001
202509,40,TERRY,A.K.I.,5.043
202509,40,TERRY,KEN,4.972
202509,40,TERRY,LUKE,5.000
202509,40,TERRY,LILY,5.312
202509,40,TERRY,DEE JAY,4.915
202509,40,TERRY,MANON,5.050
202509,40,TERRY,CAMMY,5.006
202509,40,TERRY,CHUN-LI,5.031
202509,40,TERRY,JURI,4.959
202509,40,TERRY,ELENA,5.069
202509,40,TERRY,RYU,4.914
202509,40,TERRY,ZANGIEF,4.968
202509,40,TERRY,SAGAT,4.960
202509,40,TERRY,JAMIE,5.056
202509,40,TERRY,AKUMA,5.102
202509,40,MANON,E. HONDA,5.047
202509,40,MANON,DHALSIM,4.584
202509,40,MANON,BLANKA,4.833
202509,40,MANON,KIMBERLY,4.925
202509,40,MANON,MARISA,5.046
202509,40,MANON,JP,4.703
202509,40,MANON,RASHID,5.003
202509,40,MANON,MAI,4.913
202509,40,MANON,M. BISON,5.258
202509,40,MANON,GUILE,4.874
202509,40,MANON,ED,4.551
202509,40,MANON,A.K.I.,4.936
202509,40,MANON,KEN,4.858
202509,40,MANON,LUKE,4.768
202509,40,MANON,LILY,4.884
202509,40,MANON,DEE JAY,5.280
202509,40,MANON,TERRY,4.973
202509,40,MANON,CAMMY,5.255
202509,40,MANON,CHUN-LI,5.080
202509,40,MANON,JURI,5.183
202509,40,MANON,ELENA,5.088
202509,40,MANON,RYU,5.031
202509,40,MANON,ZANGIEF,5.222
202509,40,MANON,SAGAT,4.998
202509,40,MANON,JAMIE,5.057
202509,40,MANON,AKUMA,5.026
202509,40,CAMMY,E. HONDA,4.471
202509,40,CAMMY,DHALSIM,5.309
202509,40,CAMMY,BLANKA,4.377
202509,40,CAMMY,KIMBERLY,4.993
202509,40,CAMMY,MARISA,4.593
202509,40,CAMMY,JP,5.125
202509,40,CAMMY,RASHID,5.251
202509,40,CAMMY,MAI,5.038
202509,40,CAMMY,M. BISON,5.082
202509,40,CAMMY,GUILE,5.184
